85,106,107,102
46,109,107,138
37,107,106,150
29,107,107,157
30,76,77,217
38,80,77,205
32,81,81,206
46,77,78,199
58,73,73,196
54,71,74,201
57,73,73,197
68,64,62,206
62,74,73,191
83,90,95,132
73,84,82,161
77,88,86,149
75,89,94,142
67,94,92,147
71,91,89,149
68,67,68,197
66,67,66,201
63,85,84,168
70,68,70,192
72,72,71,185
67,62,63,208
60,62,62,216
67,59,57,217
73,58,55,214
64,63,67,206
56,63,62,219
69,58,56,217
62,56,58,224
64,59,59,218
64,56,57,223
60,56,56,228
63,54,53,230
72,61,63,204
63,55,52,230
55,39,38,268
58,41,42,259
54,41,40,265
62,37,37,264
59,46,46,249
58,37,38,267
59,42,42,257
69,50,51,230
68,47,45,240
54,48,49,249
52,22,20,306
52,20,20,308
58,31,34,277
58,51,51,240
53,23,21,303
56,42,45,257
62,46,45,247
55,32,31,282
55,50,53,242
61,50,46,243
65,45,45,245
54,36,36,274
54,33,33,280
57,53,54,236
53,35,34,278
53,43,43,261
64,40,43,253
59,37,35,269
51,28,27,294
57,42,43,258
57,49,50,244
54,41,38,267
51,31,32,286
59,37,37,267
52,49,50,249
58,48,48,246
54,51,52,243
58,35,32,275
58,52,55,235
55,47,46,252
60,52,50,238
61,65,68,206
52,37,36,275
52,32,31,285
54,29,29,288
54,23,22,301
55,45,48,252
63,55,55,227
56,47,47,250
56,36,35,273
65,52,54,229
58,45,43,254
56,58,59,227
57,48,47,248
66,53,55,226
60,60,61,219
59,58,56,227
56,43,41,260
54,44,46,256
60,34,32,274
59,60,66,215
59,52,47,242
60,42,41,257
55,41,40,264
58,45,47,250
58,48,46,248
58,62,65,215
58,53,53,236
56,43,40,261
54,55,57,234
64,57,59,220
58,59,60,223
52,52,49,247
64,51,52,233
57,36,36,271
57,39,36,268
68,62,66,204
53,48,46,253
53,49,50,248
51,26,24,299
56,37,37,270
55,34,33,278
55,53,54,238
58,40,41,261
64,40,42,254
55,29,25,291
56,35,35,274
60,45,47,248
57,41,39,263
56,28,30,286
58,36,36,270
53,32,31,284
57,28,30,285
63,38,37,262
53,33,31,283
56,42,45,257
51,28,25,296
50,29,29,292
53,49,51,247
54,41,40,265
52,30,31,287
58,31,30,281
53,23,24,300
55,34,32,279
57,43,46,254
54,47,47,252
54,42,41,263
61,45,45,249
58,48,49,245
58,53,52,237
57,37,37,269
55,31,31,283
59,56,55,230
61,59,62,218
57,60,59,224
54,38,37,271
51,32,32,285
