115,76,110,99
120,35,155,90
120,24,165,91
120,16,180,84
89,17,181,113
97,21,175,107
102,11,185,102
114,9,144,133
117,14,123,146
109,16,127,148
120,10,139,131
112,20,127,141
122,14,125,139
144,29,92,135
139,18,90,153
151,14,100,135
150,14,97,139
154,7,85,154
156,6,101,137
125,10,116,149
119,14,130,137
135,13,125,127
125,13,125,137
131,13,151,105
117,12,125,146
113,9,123,155
117,9,139,135
115,16,108,161
121,6,125,148
109,10,117,164
112,15,108,165
112,6,112,170
110,13,91,186
109,11,111,169
107,9,98,186
101,16,103,180
116,17,113,154
106,12,117,165
90,4,100,206
93,6,77,224
93,2,94,211
90,9,77,224
99,6,88,207
90,5,89,216
90,11,89,210
106,13,72,209
96,19,69,216
98,4,107,191
70,4,100,226
70,2,97,231
82,7,91,220
100,9,116,175
69,7,99,225
90,8,117,185
99,9,98,194
84,3,118,195
101,4,109,186
99,12,90,199
98,12,92,198
85,5,89,221
83,4,119,194
101,9,97,193
85,3,104,208
91,5,127,177
96,8,78,218
90,6,76,228
77,2,102,219
90,9,122,179
100,6,124,170
90,5,139,166
78,4,145,173
86,10,151,153
95,6,133,166
97,9,145,149
99,6,129,166
85,8,108,199
104,6,120,170
94,8,103,195
97,15,83,205
119,7,95,179
88,1,137,174
81,3,129,187
79,4,109,208
74,3,124,199
90,10,113,187
106,12,95,187
93,10,105,192
86,6,76,232
105,12,82,201
87,16,74,223
103,11,81,205
99,6,107,188
111,8,86,195
106,14,86,194
108,9,87,196
96,3,95,206
91,7,75,227
81,13,76,230
109,10,88,193
102,9,82,207
99,3,69,229
91,5,132,172
94,9,107,190
95,11,139,155
111,9,139,141
106,5,100,189
92,7,125,176
103,6,143,148
112,9,123,156
108,9,143,140
96,8,158,138
106,9,118,167
82,11,135,172
94,2,134,170
116,14,115,155
96,5,113,186
98,4,112,186
74,3,106,217
84,9,100,207
83,6,100,211
100,8,121,171
90,8,124,178
94,10,90,206
81,3,89,227
82,9,143,166
97,8,126,169
91,7,119,183
76,8,115,201
87,7,104,202
78,7,127,188
80,5,124,191
90,11,114,185
80,6,103,211
95,3,149,153
77,2,166,155
78,1,173,148
96,6,148,150
91,4,141,164
78,4,161,157
81,8,146,165
75,1,154,170
84,5,135,176
94,6,145,155
95,6,135,164
90,6,146,158
97,9,109,185
97,9,132,162
103,8,153,136
86,8,127,179
81,5,126,188
109,6,142,143
109,11,156,124
111,6,149,134
90,2,120,188
79,4,115,202
90,8,149,153
79,6,127,188
77,12,127,184
73,3,119,205
87,6,146,161
91,12,111,186
95,3,124,178
99,3,116,182
73,8,132,187
85,7,96,212
72,6,137,185
79,7,147,167
89,5,180,126
91,6,160,143
85,6,151,158
87,7,162,144
85,5,163,147
90,8,131,171
90,4,155,151
87,10,130,173
88,4,154,154
77,7,152,164
83,7,140,170
89,11,88,212
89,7,130,174
77,8,117,198
100,12,131,157
69,2,191,138
90,6,117,187
88,8,137,167
78,6,111,205
102,11,143,144
102,13,104,181
93,10,97,200
91,4,112,193
79,2,108,211
89,4,82,225
97,3,119,181
89,6,97,208
98,8,82,212
95,7,71,227
88,12,71,229
78,3,98,221
89,11,125,175
82,7,95,216
85,6,89,220
94,6,102,198
91,9,129,171
90,10,118,182
108,12,130,150
119,15,102,164
116,16,106,162
101,13,106,180
81,7,101,211
75,5,122,198
85,11,125,179
95,11,148,146
85,5,143,167
88,7,128,177
96,11,141,152
108,13,156,123
101,14,144,141
98,10,144,148
84,11,148,157
72,3,143,182
76,10,152,162
79,8,141,172
81,14,122,183
73,13,107,207
83,7,139,171
94,12,105,189
94,8,129,169
77,4,123,196
91,7,116,186
83,8,104,205
77,9,121,193
94,17,110,179
81,6,138,175
83,10,148,159
83,6,140,171
82,8,152,158
87,7,140,166
76,8,141,175
87,9,132,172
82,10,134,174
81,3,124,192
86,5,116,193
83,10,139,168
90,6,159,145
97,8,137,158
87,8,122,183
86,5,112,197
101,5,120,174
92,7,126,175
94,6,110,190
93,7,139,161
100,10,170,120
81,5,141,173
98,5,131,166
84,6,125,185
89,7,125,179
95,5,125,175
76,4,109,211
95,7,88,210
92,11,121,176
87,6,127,180
78,3,130,189
93,5,131,171
111,7,111,171
104,4,134,158
92,4,159,145
97,5,133,165
95,12,118,175
96,3,116,185
98,11,167,124
96,6,150,148
82,2,148,168
94,8,152,146
88,4,168,140
80,6,132,182
86,6,140,168
73,6,157,164
89,5,155,151
85,3,192,120
90,12,149,149
90,10,153,147
88,8,134,170
92,4,144,160
74,5,116,205
78,3,134,185
84,2,157,157
90,4,154,152
90,9,160,141
67,2,124,207
70,1,137,192
88,7,148,157
83,4,114,199
75,5,116,204
92,5,105,198
83,6,106,205
81,7,104,208
75,4,137,184
88,7,126,179
102,12,138,148
96,9,145,150
94,12,119,175
90,6,111,193
93,8,119,180
112,4,125,159
90,8,126,176
87,3,120,190
80,6,101,213
81,5,106,208
86,8,124,182
96,9,121,174
102,10,108,180
100,11,109,180
77,9,116,198
81,2,117,200
82,8,147,163
109,11,124,156
99,8,116,177
109,4,118,169
101,7,83,209
105,7,141,147
105,10,125,160
117,18,109,156
113,14,101,172
108,13,98,181
116,8,136,140
121,7,136,136
98,9,118,175
112,12,108,168
113,4,151,132
102,1,131,166
107,5,119,169
110,2,124,164
96,5,123,176
89,6,114,191
100,4,168,128
105,7,123,165
94,3,130,173
103,9,99,189
93,6,105,196
91,5,121,183
107,11,162,120
111,13,133,143
90,6,179,125
98,3,141,158
114,9,161,116
96,2,164,138
104,10,153,133
120,11,123,146
100,1,115,184
92,8,129,171
91,10,193,106
96,6,153,145
94,4,140,162
108,8,118,166
111,3,123,163
101,6,134,159
101,11,121,167
110,10,123,157
95,2,126,177
108,8,151,133
103,12,169,116
121,16,133,130
100,4,152,144
111,5,155,129
102,7,154,137
95,3,158,144
107,6,139,148
97,6,155,142
98,5,177,120
108,8,173,111
110,9,150,131
132,12,116,140
104,6,132,158
99,6,124,171
99,5,147,149
100,4,109,187
101,6,144,149
107,8,135,150
101,11,128,160
87,8,142,163
98,4,186,112
95,8,151,146
95,3,148,154
96,6,148,150
97,10,171,122
97,7,187,109
93,6,146,155
105,10,120,165
116,9,139,136
97,4,186,113
93,9,158,140
109,8,158,125
95,2,121,182
102,8,111,179
99,5,143,153
121,13,129,137
105,10,136,149
110,9,127,154
100,10,139,151
107,1,135,157
123,5,134,138
99,2,133,166
107,4,147,142
112,4,180,104
104,3,125,168
97,6,110,187
90,1,170,139
84,3,171,142
95,4,165,136
109,8,155,128
111,6,165,118
109,10,143,138
106,8,123,163
102,10,145,143
104,6,154,136
117,4,193,86
86,5,153,156
93,4,179,124
93,6,188,113
102,8,194,96
109,4,162,125
116,7,150,127
105,11,158,126
111,9,157,123
106,8,88,198
100,6,109,185
97,13,140,150
105,10,156,129
118,16,142,124
118,9,143,130
112,7,161,120
106,2,153,139
99,8,163,130
98,1,169,132
95,4,162,139
90,5,173,132
89,5,165,141
103,6,175,116
111,7,146,136
97,7,146,150
86,1,170,143
93,1,188,118
110,3,162,125
96,4,158,142
105,5,139,151
101,1,157,141
101,3,148,148
92,11,193,104
111,2,175,112
98,0,175,127
101,5,137,157
104,5,165,126
104,4,179,113
92,7,129,172
93,3,161,143
101,6,166,127
100,6,167,127
102,2,177,119
109,3,147,141
106,6,132,156
111,1,175,113
113,8,126,153
111,6,146,137
100,4,170,126
122,10,125,143
120,4,148,128
104,0,170,126
101,2,143,154
95,0,169,136
102,3,175,120
110,4,161,125
108,4,202,86
102,4,180,114
93,0,174,133
111,1,143,145
104,4,137,155
99,2,153,146
88,2,155,155
93,2,161,144
91,3,170,136
96,0,179,125
93,2,143,162
104,5,140,151
105,5,161,129
94,0,163,143
89,4,151,156
91,5,183,121
89,4,144,163
88,1,182,129
93,0,174,133
97,1,157,145
87,3,149,161
98,1,160,141
97,3,165,135
102,4,144,150
86,2,143,169
90,3,186,121
101,4,183,112
91,7,180,122
91,4,160,145
102,1,172,125
102,5,141,152
93,4,201,102
98,3,172,127
102,2,194,102
99,7,182,112
102,4,200,94
113,7,173,107
124,7,176,93
115,10,155,120
100,5,147,148
97,6,112,185
91,3,123,183
85,2,150,163
105,5,120,170
113,13,140,134
97,3,168,132
101,4,165,130
104,6,163,127
105,6,125,164
88,11,134,167
98,8,203,91
99,4,184,113
102,8,190,100
111,5,168,116
98,12,146,144
111,5,175,109
123,7,136,134
123,3,190,84
104,9,153,134
102,8,167,123
106,8,144,142
116,6,140,138
95,1,149,155
115,0,170,115
96,6,171,127
90,5,128,177
87,3,148,162
103,9,140,148
92,6,146,156
91,3,152,154
102,3,135,160
99,10,124,167
105,8,144,143
123,9,135,133
110,12,121,157
97,5,98,200
93,4,140,163
101,4,144,151
98,2,140,160
92,1,157,150
96,5,196,103
98,6,175,121
90,7,173,130
94,8,157,141
98,3,166,133
96,9,132,163
100,6,122,172
94,6,142,158
87,1,159,153
103,6,134,157
93,2,133,172
115,3,152,130
88,1,135,176
90,4,128,178
90,3,147,160
96,7,149,148
90,4,117,189
95,3,123,179
98,3,117,182
88,3,113,196
91,2,154,153
100,6,163,131
96,3,171,130
89,2,163,146
107,3,130,160
92,3,125,180
96,5,116,183
93,3,101,203
93,5,120,182
101,9,118,172
95,6,128,171
100,6,146,148
99,2,147,152
93,5,109,193
98,7,115,180
87,1,132,180
91,6,144,159
95,4,139,162
91,4,151,154
87,5,172,136
105,7,192,96
94,13,180,113
101,6,186,107
92,2,120,186
96,7,134,163
99,5,156,140
90,2,160,148
94,3,158,145
96,3,167,134
100,5,148,147
92,7,163,138
91,1,167,141
93,3,124,180
100,8,156,136
92,3,149,156
108,5,150,137
100,4,105,191
101,3,123,173
98,3,140,159
94,8,164,134
90,5,164,141
94,9,185,112
101,7,196,96
85,2,180,133
92,7,152,149
104,11,141,144
91,2,142,165
87,3,145,165
93,8,152,147
97,1,122,180
97,3,129,171
92,7,125,176
94,8,99,199
97,15,110,178
101,9,108,182
93,6,97,204
99,4,135,162
92,6,132,170
108,13,121,158
87,5,170,138
88,3,85,224
93,4,153,150
90,9,150,151
92,7,149,152
94,2,145,159
94,6,128,172
96,5,154,145
92,2,164,142
105,5,150,140
100,6,138,156
110,10,143,137
96,8,157,139
91,5,145,159
87,2,165,146
90,1,188,121
84,3,192,121
93,2,188,117
93,1,216,90
90,4,212,94
99,6,211,84
100,7,212,81
95,5,189,111
102,2,180,116
100,5,190,105
99,5,154,142
87,7,197,109
97,8,198,97
105,5,213,77
94,3,202,101
95,3,166,136
92,6,169,133
97,10,185,108
95,6,147,152
102,8,145,145
108,10,168,114
108,17,160,115
108,7,185,100
90,4,141,165
99,4,136,161
102,9,146,143
98,10,139,153
99,7,134,160
101,5,137,157
113,10,153,124
107,15,111,167
104,7,130,159
94,6,162,138
95,3,177,125
107,5,159,129
109,6,180,105
106,7,175,112
99,7,156,138
111,14,153,122
132,17,99,152
121,13,116,150
118,16,115,151
100,0,155,145
103,5,173,119
91,2,179,128
102,3,198,97
97,2,166,135
100,14,182,104
97,3,179,121
100,0,194,106
118,7,143,132
102,7,136,155
91,4,151,154
95,2,154,149
89,5,151,155
90,7,121,182
95,6,174,125
96,5,167,132
107,7,162,124
90,7,144,159
104,5,137,154
105,9,129,157
97,3,121,179
91,2,149,158
99,2,147,152
111,8,144,137
99,7,176,118
98,4,134,164
96,10,157,137
121,23,139,117
107,6,166,121
97,3,155,145
106,6,178,110
125,11,169,95
108,8,166,118
91,6,162,141
108,7,150,135
98,17,138,147
101,6,145,148
101,5,141,153
106,7,124,163
104,12,117,167
98,10,134,158
84,2,158,156
92,2,188,118
100,14,143,143
103,11,111,175
90,7,120,183
118,14,131,137
110,11,101,178
109,9,111,171
97,11,126,166
112,11,164,113
100,9,141,150
103,9,129,159
117,15,144,124
110,6,138,146
94,5,129,172
100,8,146,146
101,6,144,149
98,7,166,129
95,8,144,153
108,7,151,134
98,4,171,127
94,7,153,146
98,10,129,163
112,12,147,129
94,5,145,156
96,5,133,166
92,4,137,167
93,7,155,145
99,11,135,155
101,13,131,155
102,4,133,161
94,5,170,131
89,8,153,150
98,4,169,129
106,8,155,131
93,7,172,128
96,8,156,140
92,2,157,149
98,9,160,133
98,6,140,156
94,2,155,149
103,6,153,138
93,2,177,128
88,3,151,158
89,2,183,126
86,3,199,112
92,7,183,118
96,6,182,116
102,7,196,95
105,9,156,130
104,12,162,122
106,7,156,131
114,12,148,126
95,9,144,152
119,8,151,122
97,9,157,137
101,6,133,160
90,5,126,179
101,1,180,118
95,14,179,112
94,9,146,151
94,5,145,156
102,9,125,164
92,8,152,148
101,8,147,144
97,12,174,117
