44,59,45,52
25,55,48,72
26,38,53,83
14,35,73,78
15,33,44,108
23,32,37,108
10,47,46,97
22,43,37,98
29,33,40,98
34,32,28,106
30,40,30,100
37,24,32,107
32,37,34,97
43,52,40,65
40,40,35,85
38,38,49,75
39,42,49,70
32,43,52,73
36,44,44,76
37,35,27,101
35,28,34,103
34,44,35,87
34,40,32,94
35,32,41,92
36,29,29,106
33,34,22,111
36,33,19,112
33,27,35,105
31,33,36,100
29,25,35,111
36,24,29,111
31,29,29,111
34,29,26,111
29,26,37,108
28,28,32,112
29,29,29,113
34,39,28,99
30,30,25,115
27,20,19,134
28,23,21,128
28,22,16,134
30,19,20,131
30,24,21,125
30,17,19,134
30,23,18,129
34,22,30,114
33,23,24,120
27,23,26,124
25,8,14,153
25,11,11,153
28,16,20,136
29,26,25,120
26,9,13,152
29,20,23,128
30,23,24,123
26,16,18,140
28,28,24,120
28,28,23,121
29,22,30,119
28,18,16,138
25,19,18,138
28,26,29,117
25,16,21,138
28,20,20,132
31,20,25,124
26,15,27,132
26,10,16,148
28,24,20,128
28,25,26,121
26,19,21,134
25,16,17,142
28,26,14,132
26,22,28,124
28,26,24,122
27,23,29,121
27,10,26,137
31,19,32,118
26,25,24,125
32,20,26,122
30,36,33,101
26,19,17,138
26,21,10,143
25,19,14,142
25,13,13,149
27,27,22,124
31,32,24,113
30,18,25,127
26,20,19,135
34,19,32,115
28,18,27,127
30,26,29,115
27,24,26,123
31,25,34,110
32,27,30,111
30,21,34,115
25,17,30,128
28,18,26,128
28,21,15,136
30,39,26,105
30,17,29,124
28,24,21,127
28,19,20,133
29,21,26,124
28,29,19,124
31,18,43,108
30,16,35,119
28,25,15,132
25,36,25,114
30,33,30,107
31,31,25,113
27,35,12,126
32,26,26,116
27,15,24,134
30,16,17,137
33,25,43,99
26,27,20,127
27,22,27,124
26,10,13,151
29,17,18,136
26,8,28,138
27,31,24,118
27,27,18,128
33,22,18,127
26,13,15,146
28,13,22,137
30,24,23,123
27,21,21,131
26,23,11,140
26,20,22,132
26,14,18,142
28,15,16,141
27,26,20,127
26,20,12,142
26,19,30,125
25,12,14,149
26,15,12,147
27,13,37,123
25,18,26,131
26,16,15,143
26,17,19,138
26,14,11,149
26,17,18,139
27,17,32,124
27,26,21,126
27,13,28,132
31,20,24,125
31,17,28,124
28,22,32,118
26,19,23,132
26,16,18,140
33,25,23,119
29,33,32,106
27,43,19,111
27,17,20,136
25,23,10,142
27,24,20,129
26,17,16,141
27,13,20,140
25,12,15,148
26,25,16,133
30,20,24,126
29,18,22,131
28,14,33,125
26,16,11,147
29,21,13,137
26,14,14,146
26,17,14,143
27,22,19,132
27,20,25,128
27,18,19,136
28,18,17,137
26,25,15,134
27,26,19,128
27,19,19,135
28,23,20,129
26,18,20,136
28,16,12,144
26,24,15,135
29,20,23,128
27,25,16,132
26,19,12,143
31,26,27,116
26,10,7,157
25,21,25,129
25,14,33,128
26,20,12,142
28,31,26,115
27,21,41,111
29,20,24,127
27,18,24,131
25,13,16,146
27,12,27,134
28,24,21,127
28,16,23,133
27,21,30,122
28,25,21,126
28,21,23,128
26,15,15,144
28,22,21,129
26,14,22,138
26,21,17,136
27,27,21,125
27,24,23,126
28,23,18,131
33,33,24,110
34,40,27,99
35,26,35,104
31,21,30,118
28,16,16,140
26,12,14,148
30,23,17,130
28,21,27,124
26,18,20,136
30,20,15,135
28,29,23,120
31,40,18,111
30,23,33,114
26,23,33,118
29,17,18,136
26,11,12,151
28,13,17,142
29,17,13,141
26,23,18,133
28,21,11,140
26,19,18,137
29,20,28,123
28,28,21,123
26,17,8,149
27,19,29,125
27,22,12,139
28,16,14,142
32,26,25,117
26,10,21,143
26,24,18,132
27,18,16,139
28,19,16,137
26,23,20,131
27,15,15,143
28,17,23,132
26,23,14,137
27,16,16,141
28,20,17,135
27,18,18,137
26,16,27,131
27,28,25,120
27,19,21,133
26,25,14,135
28,23,27,122
30,20,22,128
27,21,24,128
28,18,24,130
26,32,27,115
27,18,14,141
29,28,18,125
28,11,23,138
26,20,22,132
27,25,22,126
25,15,14,146
30,24,20,126
32,19,19,130
26,25,16,133
25,16,14,145
25,20,28,127
33,26,27,114
29,28,24,119
25,19,24,132
28,26,23,123
29,22,24,125
28,20,24,128
25,22,37,116
26,28,22,124
26,18,14,142
27,23,25,125
26,25,16,133
27,18,13,142
26,22,17,135
25,16,12,147
27,28,15,130
26,18,16,140
30,21,20,129
26,23,27,124
28,15,24,133
26,26,19,129
25,12,16,147
25,18,13,144
25,16,20,139
29,24,11,136
28,31,13,128
25,10,9,156
25,5,15,155
26,23,23,128
25,16,19,140
26,12,16,146
27,20,25,128
26,16,20,138
25,14,24,137
25,16,12,147
28,20,19,133
29,27,30,114
30,21,26,123
29,29,19,123
26,23,17,134
29,17,27,127
27,26,39,108
28,13,29,130
25,25,14,136
25,19,14,142
26,17,20,137
29,18,15,138
27,19,34,120
28,27,30,115
26,32,25,117
27,17,16,140
26,18,14,142
25,21,19,135
29,29,31,111
29,31,20,120
30,23,30,117
31,24,21,124
33,25,21,121
31,24,29,116
36,33,32,99
34,29,29,108
33,27,27,113
34,30,28,108
32,34,30,104
33,23,17,127
32,32,30,106
31,21,31,117
30,22,21,127
30,26,26,118
31,29,23,117
31,18,20,131
30,17,17,136
30,20,25,125
31,29,21,119
30,19,17,134
32,24,26,118
31,16,18,135
31,14,21,134
32,32,22,114
35,22,32,111
30,17,19,134
30,22,19,129
33,25,32,110
30,14,23,133
32,25,27,116
32,32,35,101
30,21,20,129
31,19,18,132
33,15,23,129
30,16,22,132
30,19,19,132
30,28,28,114
31,31,25,113
31,22,20,127
32,23,26,119
32,34,21,113
32,17,16,135
33,28,23,116
31,23,28,118
33,34,41,92
31,18,21,130
32,25,30,113
31,23,23,123
30,18,17,135
31,27,25,117
30,21,22,127
30,18,24,128
32,27,26,115
32,30,28,110
35,36,37,92
32,25,19,124
32,22,20,126
31,19,21,129
32,19,22,127
30,27,20,123
31,29,26,114
31,20,27,122
30,19,17,134
30,20,21,129
31,24,17,128
31,20,18,131
30,21,19,130
34,22,19,125
31,18,22,129
30,21,20,129
32,19,33,116
31,30,31,108
30,22,19,129
32,19,19,130
32,24,29,115
30,19,20,131
31,23,25,121
30,23,18,129
35,34,33,98
31,26,27,116
30,26,31,113
32,23,25,120
30,21,25,124
30,40,29,101
30,17,22,131
31,31,19,119
30,25,31,114
30,25,24,121
31,22,17,130
30,19,13,138
30,14,11,145
31,21,17,131
32,23,30,115
32,29,27,112
32,30,25,113
31,28,21,120
31,30,20,119
31,27,21,121
30,36,27,107
30,13,15,142
30,23,15,132
31,18,18,133
31,27,21,121
30,25,29,116
31,34,27,108
31,33,23,113
31,28,29,112
30,27,26,117
32,16,25,127
31,27,21,121
32,26,27,115
33,29,38,100
31,26,40,103
32,29,28,111
30,27,20,123
30,20,25,125
30,21,19,130
30,19,18,133
30,21,16,133
30,15,19,136
32,24,20,124
34,21,28,117
30,22,25,123
30,12,12,146
30,17,17,136
31,20,32,117
30,18,22,130
31,18,30,121
30,18,23,129
31,25,20,124
31,16,23,130
30,32,22,116
30,16,21,133
30,18,28,124
30,21,29,120
31,27,18,124
30,17,22,131
30,17,18,135
31,25,21,123
31,23,21,125
30,24,21,125
31,22,28,119
34,19,24,123
30,31,21,118
32,29,28,111
32,29,25,114
31,21,20,128
34,34,33,99
32,28,30,110
30,18,26,126
30,20,22,128
30,16,18,136
31,25,19,125
31,24,29,116
30,24,28,118
31,20,22,127
30,16,18,136
30,21,31,118
30,22,26,122
30,24,18,128
30,13,15,142
30,14,21,135
31,14,19,136
30,18,18,134
30,16,19,135
32,25,21,122
31,27,20,122
30,13,21,136
31,19,12,138
30,14,21,135
30,13,20,137
30,16,13,141
30,15,18,137
30,15,23,132
30,18,12,140
30,18,21,131
30,21,20,129
31,24,20,125
30,13,14,143
30,18,15,137
30,25,21,124
30,18,21,131
30,16,18,136
30,20,22,128
31,24,22,123
31,17,20,132
30,16,24,130
31,25,15,129
32,19,24,125
30,22,25,123
30,36,22,112
31,30,42,97
31,30,32,107
30,26,18,126
30,19,25,126
31,18,13,138
30,14,13,143
31,26,22,121
33,34,26,107
30,24,16,130
30,27,18,125
31,24,25,120
30,23,27,120
30,18,22,130
33,17,21,129
32,19,22,127
30,23,27,120
32,26,24,118
31,25,26,118
31,24,29,116
32,28,38,102
30,36,30,104
34,23,22,121
30,26,22,122
31,24,29,116
31,28,33,108
30,16,19,135
30,31,24,115
31,19,22,128
31,15,16,138
30,15,15,140
31,20,32,117
31,14,22,133
30,15,17,138
31,21,24,124
31,28,20,121
31,30,19,120
30,37,35,98
31,33,28,108
30,24,17,129
30,19,18,133
30,23,21,126
31,20,19,130
30,16,18,136
31,17,20,132
32,18,23,127
30,19,18,133
32,20,18,130
30,23,17,130
32,23,21,124
30,18,26,126
31,19,18,132
30,16,12,142
30,24,25,121
31,14,19,136
30,26,34,110
30,12,16,142
31,15,16,138
32,17,14,137
32,17,22,129
30,18,14,138
32,19,17,132
31,17,20,132
30,14,17,139
30,17,17,136
30,21,27,122
30,17,19,134
30,18,14,138
31,21,28,120
30,13,21,136
